id2,id,accessPointType,pickupEnabled,lastChange,name,capacityStatus,latitude,longitude,box_type,city_abbr,street,note,slouceny,address,latlong
3615,4718924,ParcelBox,True,"2025-05-03T09:15:45,923",PBOX SZV Poznaňská (FLOP),Free,49.878543111,14.905433888,PBOX,SZV,Poznaňská,FLOP,"""49.878543111,14.905433888"",","Poznaňská 496, 285 06 Sázava, Czechia","49.878543111,14.905433888"
820,4299989,ParcelBox,True,"2025-05-04T16:12:44,353",PBOX SZV Průmyslová (Železář),Free,49.872472194,14.887474194,PBOX,SZV,Průmyslová,Železář,"""49.872472194,14.887474194"",","Průmyslová 332, Černé Budy, 285 06 Sázava, Czechia","49.872472194,14.887474194"
1201,4411569,ParcelBox,True,"2025-05-04T15:13:11,873",PBOX TBC Dělnické nám. (PODLAHY),Free,49.209857194,15.865653888,PBOX,TBC,Dělnické nám.,PODLAHY,"""49.209857194,15.865653888"",","Dělnické nám. 847/3, 674 01 Třebíč-Třebíč 1, Czechia","49.209857194,15.865653888"
418,4545526,ParcelBox,True,"2025-05-04T14:34:41,307",PBOX TBC Hrotovická (Baumax),Free,49.210221388,15.894450805,PBOX,TBC,Hrotovická,Baumax,"""49.210221388,15.894450805"",","Kosmákova 3, Horka-Domky, 674 01 Třebíč-Třebíč 1, Czechia","49.210221388,15.894450805"
368,4541693,ParcelBox,True,"2025-05-04T11:54:32,373",PBOX TBC Hrotovická (RK-TOP),Free,49.208096111,15.894903888,PBOX,TBC,Hrotovická,RK-TOP,"""49.208096111,15.894903888"",","Hrotovická 1202/27, Horka-Domky, 674 01 Třebíč-Třebíč 1, Czechia","49.208096111,15.894903888"
1068,4352906,ParcelBox,True,"2025-05-04T17:32:59,267",PBOX TBC Modřínová (Market),Free,49.218635805,15.892068111,PBOX,TBC,Modřínová,Market,"""49.218635805,15.892068111"",","Modřínová 600/1, 674 01 Třebíč-Třebíč 1, Czechia","49.218635805,15.892068111"
1129,4388360,ParcelBox,True,"2025-05-04T11:53:08,480",PBOX TBC Purkyň.nám. (Nemocnic),Free,49.212445,15.890824194,PBOX,TBC,Purkyň.nám.,Nemocnic,"""49.212445,15.890824194"",","Purkyňovo nám. 86/86, Jejkov, 674 01 Třebíč-Třebíč 1, Czechia","49.212445,15.890824194"
1525,4566951,ParcelBox,True,"2025-05-02T15:35:36,347",PBOX TBC Tomáše Bati (shoes),Free,49.206556111,15.858002805,PBOX,TBC,Tomáše Bati,shoes,"""49.206556111,15.858002805"",","Tomáše Bati 1090, 674 01 Třebíč-Třebíč 1, Czechia","49.206556111,15.858002805"
1058,4341036,ParcelBox,True,"2025-05-04T09:32:58,650",PBOX TBC Znojemská (Belm),Free,49.206547194,15.886893111,PBOX,TBC,Znojemská,Belm,"""49.206547194,15.886893111"",","Okrajová 1167/4, Horka-Domky, 674 01 Třebíč-Třebíč 1, Czechia","49.206547194,15.886893111"
506,4552549,ParcelBox,True,"2025-04-26T04:37:56,800",PBOX TBE Třebovice (Konzum),Free,49.8577575,16.501864388,PBOX,TBE,Třebovice,Konzum,"""49.8577575,16.501864388"",","Třebovice 187, 561 24 Třebovice, Czechia","49.8577575,16.501864388"
756,4276457,ParcelBox,True,"2025-05-04T14:32:35,643",PBOX TBK Jihlavská,Free,49.177497194,16.497876694,PBOX,TBK,Jihlavská,chybi,"""49.177497194,16.497876694"",","Jihlavská 700/21, 664 41 Troubsko, Czechia","49.177497194,16.497876694"
561,4556327,ParcelBox,True,"2025-05-04T15:54:47,793",PBOX TBN Nádražní (COOP),Free,49.011907194,14.758894694,PBOX,TBN,Nádražní,COOP,"""49.011907194,14.758894694"",","Nádražní 641, 379 01 Třeboň, Czechia","49.011907194,14.758894694"
328,4539366,ParcelBox,True,"2025-05-04T11:54:30,493",PBOX TBN Svobody (Centrum),Free,49.003890805,14.760863611,PBOX,TBN,Svobody,Centrum,"""49.003890805,14.760863611"",","Svobody 1029, 379 01 Třeboň, Czechia","49.003890805,14.760863611"
915,4309606,ParcelBox,True,"2025-05-04T14:52:45,517",PBOX TBR Helsinská (Tiskárna),Free,49.385425,14.688111388,PBOX,TBR,Helsinská,Tiskárna,"""49.385425,14.688111388"",","Helsinská 2760/18, 390 05 Tábor-Tábor 5, Czechia","49.385425,14.688111388"
145,4492420,ParcelBox,True,"2025-05-04T12:34:24,887",PBOX TBR Chýnovská (KM PRONA),Free,49.409620611,14.686988611,PBOX,TBR,Chýnovská,KM PRONA,"""49.409620611,14.686988611"",","Chýnovská 3192, 390 02 Tábor-Tábor 2, Czechia","49.409620611,14.686988611"
780,4297349,ParcelBox,True,"2025-05-04T17:32:39,893",PBOX TBR Kpt. Jaroše (RST),Free,49.419141888,14.649939694,PBOX,TBR,Kpt. Jaroše,RST,"""49.419141888,14.649939694"",","Kpt. Jaroše 2960, 390 03 Tábor-Tábor 3, Czechia","49.419141888,14.649939694"
1848,4579910,ParcelBox,True,"2025-05-03T13:35:17,837",PBOX TBR Pionýrů (COOP),Free,49.424785805,14.679717805,PBOX,TBR,Pionýrů,COOP,"""49.424785805,14.679717805"",","U Jednoty 226, 390 02 Tábor-Tábor 2, Czechia","49.424785805,14.679717805"
384,4542838,ParcelBox,True,"2025-05-04T16:14:40,607",PBOX TBR Soběslavská (Baumax),Free,49.389276888,14.691990805,PBOX,TBR,Soběslavská,Baumax,"""49.389276888,14.691990805"",","Soběslavská 3046, 390 05 Tábor-Tábor 5, Czechia","49.389276888,14.691990805"
1027,4337315,ParcelBox,True,"2025-05-03T09:32:58,193",PBOX TBR Soběslavská (COOP),Free,49.403661,14.685289888,PBOX,TBR,Soběslavská,COOP,"""49.403661,14.685289888"",","Soběslavská 2399, 390 02 Tábor 2, Czechia","49.403661,14.685289888"
115,4486973,ParcelBox,True,"2025-05-04T16:14:16,770",PBOX TBR Soběslavská (Tesco),Free,49.396648611,14.685758305,PBOX,TBR,Soběslavská,Tesco,"""49.396648611,14.685758305"",","Soběslavská 3038, 390 02 Tábor-Tábor 2, Czechia","49.396648611,14.685758305"
1071,4353207,ParcelBox,True,"2025-05-04T16:13:03,207",PBOX TBR V.Soumara (ZS Tábor),Free,49.42324,14.651237194,PBOX,TBR,V.Soumara,ZS Tábor,"""49.42324,14.651237194"",","Václava Soumara 2300 lok.18 unut 8, 390 03 Tábor-Tábor 3, Czechia","49.42324,14.651237194"
641,4560204,ParcelBox,True,"2025-05-03T22:54:56,893",PBOX TBV V zálesí (Třebotov),Free,49.975742805,14.306584388,PBOX,TBV,V zálesí,Třebotov,"""49.975742805,14.306584388"",","V Zálesí 303, 252 26 Třebotov, Czechia","49.975742805,14.306584388"
1482,4563849,ParcelBox,True,"2025-05-03T19:35:02,493",PBOX TBY Sportovní (Tenis),Free,49.427906111,17.342188611,PBOX,TBY,Sportovní,Tenis,"""49.427906111,17.342188611"",","Troubky 797, 751 02 Troubky, Czechia","49.427906111,17.342188611"
1229,4425704,ParcelBox,True,"2025-05-04T17:13:15,890",PBOX TCB Táborská (COOP HB),Free,49.223568111,15.871407194,PBOX,TCB,Táborská,COOP HB,"""49.223568111,15.871407194"",","Táborská 111/1, Týn, 674 01 Třebíč-Třebíč 1, Czechia","49.223568111,15.871407194"
44,4455978,ParcelBox,True,"2025-05-04T13:14:00,950",PBOX TEP Anton. Sochora (Potravin),Free,50.647778111,13.853335611,PBOX,TEP,Anton. Sochora,Potravin,"""50.647778111,13.853335611"",","Antonína Sochora 1870, 415 01 Teplice-Teplice 1, Czechia","50.647778111,13.853335611"
582,4556353,ParcelBox,True,"2025-05-04T10:14:43,743",PBOX TEP Bohosudovská (Obchod),Free,50.661668611,13.854066888,PBOX,TEP,Bohosudovská,Obchod,"""50.661668611,13.854066888"",","Bohosudovská 29, 415 10 Teplice-Teplice 10, Czechia","50.661668611,13.854066888"
864,4303701,ParcelBox,True,"2025-05-03T17:32:45,370",PBOX TEP Březová (Laguna),Free,50.623458888,13.820161388,PBOX,TEP,Březová,Laguna,"""50.623458888,13.820161388"",","Březová 3040, Nová Ves, 415 01 Teplice-Teplice 1, Czechia","50.623458888,13.820161388"
57,4457923,ParcelBox,True,"2025-05-03T12:34:00,347",PBOX TEP Buzulucká (Potravin),Free,50.634838111,13.803591388,PBOX,TEP,Buzulucká,Potravin,"""50.634838111,13.803591388"",","Buzulucká 472, 415 03 Teplice-Teplice 3, Czechia","50.634838111,13.803591388"
1882,4584206,ParcelBox,True,"2025-05-03T22:35:31,547",PBOX TEP Doubravická (večerka),Free,50.643461694,13.857111388,PBOX,TEP,Doubravická,večerka,"""50.643461694,13.857111388"",","2, Doubravická 1691, 415 01 Teplice-Teplice 1, Czechia","50.643461694,13.857111388"
1723,4571003,ParcelBox,True,"2025-05-03T19:15:10,413",PBOX TEP Duchcovská (potravin),Free,50.636367805,13.8161075,PBOX,TEP,Duchcovská,potravin,"""50.636367805,13.8161075"",","Duchcovská 3132, 415 01 Teplice-Teplice 1, Czechia","50.636367805,13.8161075"
1926,4587730,ParcelBox,True,"2025-05-03T14:35:36,403",PBOX TEP Duchcovská (Večerka),Free,50.638885805,13.803630611,PBOX,TEP,Duchcovská,Večerka,"""50.638885805,13.803630611"",","Stará Duchcovská 242/90, 415 03 Teplice-Teplice 3, Czechia","50.638885805,13.803630611"
1885,4584218,ParcelBox,True,"2025-05-04T10:35:22,347",PBOX TEP Gagarinova (TIXE),Free,50.653868305,13.854608111,PBOX,TEP,Gagarinova,TIXE,"""50.653868305,13.854608111"",","Gagarinova 1423, 415 01 Teplice-Teplice 1, Czechia","50.653868305,13.854608111"
1173,4395190,ParcelBox,True,"2025-05-03T11:33:14,040",PBOX TEP GEN.SVOBODY (ALIMA),Free,50.656972194,13.838400805,PBOX,TEP,GEN.SVOBODY,ALIMA,"""50.656972194,13.838400805"",","Gen. Svobody 1461, 415 01 Teplice-Teplice 1, Czechia","50.656972194,13.838400805"
999,4332117,ParcelBox,True,"2025-05-02T19:52:50,987",PBOX TEP Hrázní (Řehola),Free,50.64914,13.835261388,PBOX,TEP,Hrázní,Řehola,"""50.64914,13.835261388"",","Hrázní 1897, 415 01 Teplice-Teplice 1, Czechia","50.64914,13.835261388"
346,4540696,ParcelBox,True,"2025-05-04T12:54:33,243",PBOX TEP Maršovská (Potravin),Free,50.657401388,13.845452194,PBOX,TEP,Maršovská,Potravin,"""50.657401388,13.845452194"",","Maršovská 1539/3, 415 01 Teplice-Teplice 1, Czechia","50.657401388,13.845452194"
297,4536565,ParcelBox,True,"2025-05-03T11:34:31,903",PBOX TEP Nákladní (Albert),Free,50.645483611,13.822627194,PBOX,TEP,Nákladní,Albert,"""50.645483611,13.822627194"",","Nákladní 3201, 415 01 Teplice-Teplice 1, Czechia","50.645483611,13.822627194"
1141,4390778,ParcelBox,True,"2025-05-03T17:53:12,617",PBOX TEP NÁM.SVOBODY (OC),Free,50.639540611,13.824034388,PBOX,TEP,NÁM.SVOBODY,OC,"""50.639540611,13.824034388"",","nám. Svobody 3316, 415 01 Teplice-Teplice 1, Czechia","50.639540611,13.824034388"
863,4303700,ParcelBox,True,"2025-05-04T17:32:45,130",PBOX TEP Pražská (LIDL),Free,50.6335,13.847137805,PBOX,TEP,Pražská,LIDL,"""50.6335,13.847137805"",","Pražská 300, 415 01 Teplice-Teplice 1, Czechia","50.6335,13.847137805"
1787,4575236,ParcelBox,True,"2025-05-01T14:36:02,583",PBOX TEP Svahová (TIXE),Free,50.647763888,13.8191875,PBOX,TEP,Svahová,TIXE,"""50.647763888,13.8191875"",","Svahová 1698, 415 01 Teplice-Teplice 1, Czechia","50.647763888,13.8191875"
169,4494424,ParcelBox,True,"2025-05-04T15:14:16,200",PBOX TET Revoluční (Albert),Free,49.290379388,15.48286,PBOX,TET,Revoluční,Albert,"""49.290379388,15.48286"",","Revoluční 1206/6, 589 01 Třešť, Czechia","49.290379388,15.48286"
629,4560179,ParcelBox,True,"2025-05-03T16:14:54,073",PBOX TEV Svatoján. náves (náves),Free,49.970806111,14.693015805,PBOX,TEV,Svatoján. náves,náves,"""49.970806111,14.693015805"",","Tehov 3, 251 01 Tehov, Czechia","49.970806111,14.693015805"
942,4325173,ParcelBox,True,"2025-05-03T09:12:50,723",PBOX THS Budovatelská (Terno),Free,48.839963611,14.642819388,PBOX,THS,Budovatelská,Terno,"""48.839963611,14.642819388"",","Budovatelská 916, 374 01 Trhové Sviny, Czechia","48.839963611,14.642819388"
1082,4358170,ParcelBox,True,"2025-05-04T15:53:03,927",PBOX THV Hornická (Potravin),Free,49.799534694,12.626044694,PBOX,THV,Hornická,Potravin,"""49.799534694,12.626044694"",","Hornická 1449, 347 01 Tachov-Tachov 1, Czechia","49.799534694,12.626044694"
532,4554005,ParcelBox,True,"2025-05-03T19:14:48,877",PBOX THV OLDŘICHOVSKÁ (URBANITY),Free,49.7919375,12.662507805,PBOX,THV,OLDŘICHOVSKÁ,URBANITY,"""49.7919375,12.662507805"",","Oldřichovská 1437, 347 01 Tachov-Tachov 1, Czechia","49.7919375,12.662507805"
1166,4394175,ParcelBox,True,"2025-05-04T17:13:09,410",PBOX THV Sokolovská (TESCO),Free,49.803073888,12.640386111,PBOX,THV,Sokolovská,TESCO,"""49.803073888,12.640386111"",","Sokolovská 2164, 347 01 Tachov-Tachov 1, Czechia","49.803073888,12.640386111"
1635,4568241,ParcelBox,True,"2025-05-04T08:15:09,927",PBOX TIA Tichá (Potravin),Free,49.571004388,18.221443111,PBOX,TIA,Tichá,Potravin,"""49.571004388,18.221443111"",","Tichá 444, 742 74 Tichá, Czechia","49.571004388,18.221443111"
1941,4588529,ParcelBox,True,"2025-05-03T18:55:20,823",PBOX TIV Dlouhá (Myčka),Free,49.351037805,16.433942194,PBOX,TIV,Dlouhá,Myčka,"""49.351037805,16.433942194"",","Dlouhá 1981, 666 01 Tišnov-Tišnov 1, Czechia","49.351037805,16.433942194"
854,4302007,ParcelBox,True,"2025-05-04T16:52:49,417",PBOX TIV Dřínová (Potravin),Free,49.354376888,16.425147194,PBOX,TIV,Dřínová,Potravin,"""49.354376888,16.425147194"",","Dřínová 1683, 666 01 Tišnov-Tišnov 1, Czechia","49.354376888,16.425147194"
627,4560177,ParcelBox,True,"2025-05-04T11:54:48,623",PBOX TIV Dvořákova (Trio),Free,49.348189388,16.429362194,PBOX,TIV,Dvořákova,Trio,"""49.348189388,16.429362194"",","Dvořákova 314, 666 01 Tišnov-Tišnov 1, Czechia","49.348189388,16.429362194"
547,4555952,ParcelBox,True,"2025-05-04T10:54:45,617",PBOX TIV Horova (Skleník),Free,49.341416111,16.4325,PBOX,TIV,Horova,Skleník,"""49.341416111,16.4325"",","Horova 958, 666 01 Tišnov-Tišnov 3, Czechia","49.341416111,16.4325"
975,4329721,ParcelBox,True,"2025-05-04T16:32:57,593",PBOX TIV Za Mlýnem (LIDL),Free,49.341594194,16.417727805,PBOX,TIV,Za Mlýnem,LIDL,"""49.341594194,16.417727805"",","Za Mlýnem 458, 666 01 Tišnov-Tišnov 1, Czechia","49.341594194,16.417727805"
1231,4426161,ParcelBox,True,"2025-05-04T16:13:19,897",PBOX TLC Dačická (COOP HB),Free,49.173160611,15.4566,PBOX,TLC,Dačická,COOP HB,"""49.173160611,15.4566"",","Dačická 613, 588 56 Telč, Czechia","49.173160611,15.4566"
755,4276456,ParcelBox,True,"2025-05-04T13:52:32,270",PBOX TLE Draha (ČS BENTE),Free,49.095820305,16.716006388,PBOX,TLE,Draha,ČS BENTE,"""49.095820305,16.716006388"",","Draha 110, 664 59 Telnice-Telnice u Brna, Czechia","49.095820305,16.716006388"
362,4541544,ParcelBox,True,"2025-05-04T16:34:36,593",PBOX TME NáměstíMíru (COOP),Free,49.869198611,15.5811375,PBOX,TME,NáměstíMíru,COOP,"""49.869198611,15.5811375"",","Náměstí 353, 538 43 Třemošnice, Czechia","49.869198611,15.5811375"
326,4539190,ParcelBox,True,"2025-05-03T16:34:34,307",PBOX TMV Nádražní (ČernýKůň),Free,49.253798305,17.497687805,PBOX,TMV,Nádražní,ČernýKůň,"""49.253798305,17.497687805"",","Nádražní 852, 763 62 Tlumačov, Czechia","49.253798305,17.497687805"
567,4556333,ParcelBox,True,"2025-04-26T04:38:00,617",PBOX TNA Trnava (Kratochv),Free,49.254169694,15.923351111,PBOX,TNA,Trnava,Kratochv,"""49.254169694,15.923351111"",","Trnava 186, 674 01 Trnava, Czechia","49.254169694,15.923351111"
34,4455113,ParcelBox,True,"2025-05-03T15:53:57,677",PBOX TNC Dukelská (Prior),Free,49.666861888,18.677911111,PBOX,TNC,Dukelská,Prior,"""49.666861888,18.677911111"",","Dukelská 1137, 739 61 Třinec-Třinec 1, Czechia","49.666861888,18.677911111"
54,4456958,ParcelBox,True,"2025-05-04T16:14:07,280",PBOX TNC nám. Svobody (STEELHOU),Free,49.669440611,18.675423888,PBOX,TNC,nám. Svobody,STEELHOU,"""49.669440611,18.675423888"",","nám. Svobody 527, 739 61 Třinec-Třinec 1, Czechia","49.669440611,18.675423888"
443,4547067,ParcelBox,True,"2025-05-04T10:54:40,093",PBOX TNC Nebory (Exkalibr),Free,49.675646694,18.618571888,PBOX,TNC,Nebory,Exkalibr,"""49.675646694,18.618571888"",","Nebory 613/613, Nebory, 739 61 Třinec-Třinec 1, Czechia","49.675646694,18.618571888"
1118,4384618,ParcelBox,True,"2025-05-04T17:33:06,067",PBOX TNC Sosnová (Hruška),Free,49.678769388,18.685537805,PBOX,TNC,Sosnová,Hruška,"""49.678769388,18.685537805"",","Sosnová 411, 739 61 Třinec-Třinec 1, Czechia","49.678769388,18.685537805"
450,4548310,ParcelBox,True,"2025-05-04T10:34:42,560",PBOX TNC Staré Město (Dordová),Free,49.671450611,18.669628111,PBOX,TNC,Staré Město,Dordová,"""49.671450611,18.669628111"",","1 Třinec 1 CZ, Tyršova 1019, 739 61 Třinec-Třinec 1, Czechia","49.671450611,18.669628111"
14,4452859,ParcelBox,True,"2025-05-04T10:53:54,243",PBOX TNO Mostecká (Pepco),Free,50.148476694,16.068105,PBOX,TNO,Mostecká,Pepco,"""50.148476694,16.068105"",","Mostecká 1063, 517 21 Týniště nad Orlicí, Czechia","50.148476694,16.068105"
1839,4579563,ParcelBox,True,"2025-05-04T04:15:04,860",PBOX TNS Chrást 243 (COOP),Free,49.8467225,14.553798611,PBOX,TNS,Chrást 243,COOP,"""49.8467225,14.553798611"",","Chrást nad Sázavou 243, 257 42 Týnec nad Sázavou-Krhanice, Czechia","49.8467225,14.553798611"
1139,4390322,ParcelBox,True,"2025-05-04T16:53:14,530",PBOX TNV Hlinecká (Trefa),Free,49.226119194,14.427156388,PBOX,TNV,Hlinecká,Trefa,"""49.226119194,14.427156388"",","Hlinecká 745, 375 01 Týn nad Vltavou 1, Czechia","49.226119194,14.427156388"
944,4325195,ParcelBox,True,"2025-05-04T17:12:49,103",PBOX TNV Orlická (Terno),Free,49.217605611,14.418699194,PBOX,TNV,Orlická,Terno,"""49.217605611,14.418699194"",","Orlická 555, 375 01 Týn nad Vltavou-Týn nad Vltavou 1, Czechia","49.217605611,14.418699194"
1680,4569219,ParcelBox,True,"2025-05-03T20:15:03,277",PBOX TNV Průmyslová (Planeo),Free,49.215435805,14.419908611,PBOX,TNV,Průmyslová,Planeo,"""49.215435805,14.419908611"",","Průmyslová 643, 375 01 Týn nad Vltavou-Týn nad Vltavou 1, Czechia","49.215435805,14.419908611"
489,4550019,ParcelBox,True,"2025-05-03T12:34:39,580",PBOX TOE Náměstí (COOP),Free,50.138122194,13.989624694,PBOX,TOE,Náměstí,COOP,"""50.138122194,13.989624694"",","Náměstí 34, 273 02 Tuchlovice, Czechia","50.138122194,13.989624694"
1609,4568000,ParcelBox,True,"2025-05-02T14:55:30,583",PBOX TPA Topolná (Pošta),Free,49.121264694,17.540392805,PBOX,TPA,Topolná,Pošta,"""49.121264694,17.540392805"",","Topolná 204, 687 11 Topolná, Czechia","49.121264694,17.540392805"
219,4504847,ParcelBox,True,"2025-05-04T17:14:20,450",PBOX TPO Pitrova (cyklocen),Free,50.201247805,15.991709694,PBOX,TPO,Pitrova,cyklocen,"""50.201247805,15.991709694"",","Přemyslova 661, 503 46 Třebechovice pod Orebem, Czechia","50.201247805,15.991709694"
967,4328617,ParcelBox,True,"2025-05-04T16:12:54,510",PBOX TRU Horská (Veterina),Free,50.577894194,15.894254194,PBOX,TRU,Horská,Veterina,"""50.577894194,15.894254194"",","Horní Staré Město 696, 541 02 Trutnov-Trutnov 4, Czechia","50.577894194,15.894254194"
500,4552533,ParcelBox,True,"2025-05-03T14:34:53,233",PBOX TRU Maxima Gorkého (COOP),Free,50.560406888,15.927000805,PBOX,TRU,Maxima Gorkého,COOP,"""50.560406888,15.927000805"",","Maxima Gorkého 453, 541 01 Trutnov-Trutnov 1, Czechia","50.560406888,15.927000805"
63,4472308,ParcelBox,True,"2025-05-04T11:34:01,533",PBOX TRU Polská (Poliklin),Free,50.565681888,15.924819194,PBOX,TRU,Polská,Poliklin,"""50.565681888,15.924819194"",","Polská 367, 541 01 Trutnov-Trutnov 1, Czechia","50.565681888,15.924819194"
1054,4341005,ParcelBox,True,"2025-05-04T13:32:57,897",PBOX TRU Za Cihelnou (Cihelna),Free,50.563116888,15.897936111,PBOX,TRU,Za Cihelnou,Cihelna,"""50.563116888,15.897936111"",","Za Cihelnou 533, Horní Předměstí, 541 01 Trutnov-Trutnov 1, Czechia","50.563116888,15.897936111"
833,4300864,ParcelBox,True,"2025-05-04T14:12:41,863",PBOX TRV Alešova (hřiště),Free,50.591233888,15.139234694,PBOX,TRV,Alešova,hřiště,"""50.591233888,15.139234694"",","Alešova 1865, 511 01 Turnov-Turnov 1, Czechia","50.591233888,15.139234694"
190,4495348,ParcelBox,True,"2025-05-03T16:54:17,857",PBOX TRV Sobotecká (Restaura),Free,50.580067805,15.151795611,PBOX,TRV,Sobotecká,Restaura,"""50.580067805,15.151795611"",","Sobotecká 580, 511 01 Turnov-Turnov 1, Czechia","50.580067805,15.151795611"
527,4553984,ParcelBox,True,"2025-05-04T09:14:39,397",PBOX TSE M.Podvalové (Obec),Free,50.260512805,14.5578475,PBOX,TSE,M.Podvalové,Obec,"""50.260512805,14.5578475"",","Marie Podvalové 334, 277 15 Tišice, Czechia","50.260512805,14.5578475"
1258,4440161,ParcelBox,True,"2025-05-04T14:33:28,507",PBOX TUM Malé náměstí (Coop),Free,50.060539388,12.987100611,PBOX,TUM,Malé náměstí,Coop,"""50.060539388,12.987100611"",","Malé nám. 469, 364 01 Toužim, Czechia","50.060539388,12.987100611"
586,4556359,ParcelBox,True,"2025-05-03T12:34:46,463",PBOX TVD Palackého (COOP),Free,50.73702,15.298213305,PBOX,TVD,Palackého,COOP,"""50.73702,15.298213305"",","Palackého 545, 468 41 Tanvald, Czechia","50.73702,15.298213305"
813,4299622,ParcelBox,True,"2025-05-04T15:52:44,523",PBOX UBN Nádražní (TJ Sokol),Free,49.105637194,16.752793111,PBOX,UBN,Nádražní,TJ Sokol,"""49.105637194,16.752793111"",","Tyršova 314, 664 53 Újezd u Brna, Czechia","49.105637194,16.752793111"
900,4307389,ParcelBox,True,2025-05-04T13:32:47,PBOX UHB Dolní Valy (4shop),Free,49.024540805,17.650816888,PBOX,UHB,Dolní Valy,4shop,"""49.024540805,17.650816888"",","Dolní valy 631, 688 01 Uherský Brod-Uherský Brod 1, Czechia","49.024540805,17.650816888"
1153,4392570,ParcelBox,True,"2025-05-04T14:13:06,467",PBOX UHB Močidla (Automyčk),Free,49.025534194,17.660770305,PBOX,UHB,Močidla,Automyčk,"""49.025534194,17.660770305"",","Močidla 2873, 688 01 Uherský Brod-Uherský Brod 1, Czechia","49.025534194,17.660770305"
3623,4720623,ParcelBox,True,"2025-05-03T09:55:48,950",PBOX UHB Na Láně (AZIK),Free,49.030269194,17.635936694,PBOX,UHB,Na Láně,AZIK,"""49.030269194,17.635936694"",","Na Láně 2009, 688 01 Uherský Brod-Uherský Brod 1, Czechia","49.030269194,17.635936694"
